TestID,ElapsedTime,BytesSent,BytesAcked,BytesRetrans,RTT,RTTVar,RWndLimited,SndBufLimited,MinRTT,FinalSpeed
236,7994752,2675851,1333005,0,1001189,492,0,0,1000357,2.7975081768954655
236,9015801,5031149,2509945,0,1106685,6188,0,0,1000357,2.7975081768954655
236,9776938,6522885,3418883,0,1426730,9449,0,0,1000357,2.7975081768954655
237,400168,57245301,52610539,4083160,2427,133,202000,0,153,1055.6813575279757
237,425839,66000033,60320205,4797832,1044,331,202000,0,153,1055.6813575279757
237,782828,165335007,150634043,12679076,1337,143,266000,0,153,1055.6813575279757
237,1156752,216930713,197528721,17412360,1279,316,474000,0,153,1055.6813575279757
237,1341308,232554059,212972159,18845958,1284,516,609000,0,153,1055.6813575279757
237,1367133,240781295,220158583,19798854,2021,612,609000,0,153,1055.6813575279757
237,1675173,293709503,265097839,26831696,1992,209,763000,0,153,1055.6813575279757
237,1869821,296435825,267596355,26881326,1072,205,951000,0,153,1055.6813575279757
237,2131118,305940081,276551025,27637120,2084,837,1182000,0,153,1055.6813575279757
237,2756338,391474867,355922157,33545926,1167,225,1543000,0,153,1055.6813575279757
237,2991934,405298365,368363689,34900116,2097,455,1737000,0,153,1055.6813575279757
237,3593786,513304859,469776213,42397082,1856,592,2019000,0,153,1055.6813575279757
237,3619534,521777409,478180699,43002568,2184,198,2021000,0,153,1055.6813575279757
237,3793333,577400859,529930609,46110388,1490,353,2026000,0,153,1055.6813575279757
237,4069178,649330781,596809161,50716180,1701,438,2091000,0,153,1055.6813575279757
237,4271589,668255083,612269615,54266852,2570,552,2233000,0,153,1055.6813575279757
237,4527558,686249503,629494061,55415432,1373,316,2434000,0,153,1055.6813575279757
237,4668579,700471897,641881709,56609388,1762,442,2529000,0,153,1055.6813575279757
237,5294076,739180607,679840151,58544958,1570,616,3033000,0,153,1055.6813575279757
237,5404600,744325243,683291563,59164624,2835,478,3125000,0,153,1055.6813575279757
237,5774296,804678651,738080247,64573188,2831,966,3306000,0,153,1055.6813575279757
237,6141634,881991213,809011443,72233902,1620,413,3442000,0,153,1055.6813575279757
237,6473071,934788687,856798043,75873908,1950,444,3617000,0,153,1055.6813575279757
237,6689705,963451635,883082091,78508552,1128,396,3743000,0,153,1055.6813575279757
237,6904565,1002309931,920518709,81395600,1156,221,3841000,0,153,1055.6813575279757
237,7529788,1073108137,984279079,86782210,3116,305,4246000,0,153,1055.6813575279757
237,7789176,1125469991,1031861487,91545272,831,207,4343000,0,153,1055.6813575279757
237,8464856,1262581403,1157382847,103493340,1163,438,4620000,0,153,1055.6813575279757
237,8587665,1288537795,1181220845,105525334,1310,400,4666000,0,153,1055.6813575279757
237,8800942,1293145613,1186933967,105760722,1232,96,4865000,0,153,1055.6813575279757
237,9007678,1359758769,1245997921,111641168,1423,218,4871000,0,153,1055.6813575279757
237,9268355,1363265805,1249713081,111859540,1642,876,5123000,0,153,1055.6813575279757
237,9599860,1411299229,1294787047,116075438,886,266,5288000,0,153,1055.6813575279757
237,10001002,1440437855,1319733921,118763966,1780,388,5588000,0,153,1055.6813575279757
238,172405,41207,12847,0,104927,12126,0,0,100416,2.2690876496935863
238,460499,221293,106435,0,121734,6812,0,0,100416,2.2690876496935863
238,620111,371601,197187,0,170385,11098,0,0,100416,2.2690876496935863
238,774418,486459,295029,0,229387,12441,0,0,100416,2.2690876496935863
238,1964841,988431,833869,0,476483,7112,0,0,100416,2.2690876496935863
238,2170931,1035225,913277,0,492380,5859,0,0,100416,2.2690876496935863
238,3978250,1420921,1324497,0,468271,3294,0,0,100416,2.2690876496935863
238,6360205,1956925,1857665,0,343734,7812,0,0,100416,2.2690876496935863
238,8934167,2613459,2534051,0,302384,3731,0,0,100416,2.2690876496935863
239,157138,35535,12847,0,106716,10651,0,0,103540,3.990925823643567
239,539374,303537,146139,0,139031,10500,0,0,103540,3.990925823643567
239,654869,415559,224129,0,172794,10288,0,0,103540,3.990925823643567
239,1543321,1043733,833869,0,321963,812,0,0,103540,3.990925823643567
239,2593704,1362783,1198295,0,605565,75145,0,0,103540,3.990925823643567
239,5082952,2114323,1952671,0,699732,23053,0,0,103540,3.990925823643567
239,6184494,2789291,2655999,0,198558,1249,0,0,103540,3.990925823643567
239,7645682,3770547,3594715,0,231780,13328,0,0,103540,3.990925823643567
239,8996519,4666723,4488055,0,272265,10694,0,0,103540,3.990925823643567
240,50663,12847,1547,0,153808,76155,0,0,100447,6.882606997569496
240,447184,234055,109271,0,101713,848,0,0,100339,6.882606997569496
240,593022,377273,207113,0,162870,1763,0,0,100339,6.882606997569496
240,1218244,1066421,760133,0,258757,7304,0,0,100339,6.882606997569496
240,1537281,1389725,1082019,0,303166,2496,0,0,100339,6.882606997569496
240,1615635,1464879,1157173,0,310585,834,0,0,100339,6.882606997569496
240,1886197,1725791,1418085,0,318077,1666,0,0,100339,6.882606997569496
240,2793728,2447553,2273139,0,167301,4263,0,0,100339,6.882606997569496
240,3560873,3230289,3037441,0,191789,941,0,0,100339,6.882606997569496
240,4143491,3759203,3542249,0,275505,1247,0,0,100339,6.882606997569496
240,4899545,4466785,4237069,0,264740,4714,0,0,100339,6.882606997569496
240,6483740,5699027,5463639,0,299482,21874,0,0,100339,6.882606997569496
240,8077303,7016349,6809321,0,227263,911,0,0,100339,6.882606997569496
240,9294370,8196125,7996187,0,221539,4265,0,0,100339,6.882606997569496
241,548238,425485,205695,0,115219,10186,0,0,100261,6.481524955707308
241,1201392,1215311,892007,0,306214,1690,0,0,100261,6.481524955707308
241,1685128,1626531,1303227,0,337682,29989,0,0,100261,6.481524955707308
241,2294721,2059021,1910131,0,338482,1770,0,0,100261,6.481524955707308
241,3959000,3581953,3357909,0,232777,1775,0,0,100261,6.481524955707308
241,4696117,4266847,4047057,0,239852,12435,0,0,100261,6.481524955707308
241,7123771,5629545,5396993,0,257429,404,0,0,100261,6.481524955707308
241,8208392,6606547,6420789,0,220976,1151,0,0,100261,6.481524955707308
241,9680491,8077013,7843043,0,227579,2939,0,0,100261,6.481524955707308
242,414729,130541,61059,0,129461,14588,0,0,100425,3.3533141401280266
242,440570,153229,78075,0,138457,8933,0,0,100425,3.3533141401280266
242,608662,313463,165991,0,146748,6747,0,0,100425,3.3533141401280266
242,796678,565867,319135,0,169450,14428,0,0,100425,3.3533141401280266
242,966080,684979,435411,0,275159,17706,0,0,100425,3.3533141401280266
242,1247337,856557,606989,0,386635,12531,0,0,100425,3.3533141401280266
242,1872688,1140157,893425,0,539814,5033,0,0,100425,3.3533141401280266
242,3235719,1601007,1398233,0,701273,7231,0,0,100425,3.3533141401280266
242,4269065,2163953,1948417,0,355039,12167,0,0,100425,3.3533141401280266
242,5897507,2802053,2634729,0,573279,4412,0,0,100425,3.3533141401280266
242,7185529,3179241,3011917,0,577483,18414,0,0,100425,3.3533141401280266
243,58209,160319,72403,0,27698,9830,0,0,323,9.55755017102779
243,122061,313463,148975,0,59926,9802,0,0,323,9.55755017102779
243,747660,909023,894843,0,11698,591,0,0,323,9.55755017102779
243,1109248,1342931,1328751,0,12095,494,0,0,323,9.55755017102779
243,1573029,1895951,1881771,0,11661,1374,0,0,323,9.55755017102779
243,2236999,2690031,2675851,0,11585,1421,0,0,323,9.55755017102779
243,2509555,3016171,2999155,0,12110,563,0,0,323,9.55755017102779
243,3135412,3763457,3749277,0,12087,478,0,0,323,9.55755017102779
243,3544823,4249831,4235651,0,11760,727,0,0,323,9.55755017102779
243,4171713,5001371,4987191,0,12315,785,0,0,323,9.55755017102779
243,4796909,5747239,5733059,0,12018,294,0,0,323,9.55755017102779
243,4960164,5941505,5927325,0,12029,358,0,0,323,9.55755017102779
243,5585896,6688791,6674611,0,12137,454,0,0,323,9.55755017102779
243,6211709,7437495,7423315,0,11912,301,0,0,323,9.55755017102779
243,6875071,8230157,8215977,0,12066,356,0,0,323,9.55755017102779
243,8154386,9753089,9741745,0,11599,1370,0,0,323,9.55755017102779
243,8532804,10208267,10195505,0,12074,930,0,0,323,9.55755017102779
243,9445541,11298709,11284529,0,11717,1250,0,0,323,9.55755017102779
244,135990,16360969,16159613,0,1764,109,0,0,308,954.8496644060424
244,761333,91086733,90827239,4254,2391,150,0,0,308,954.8496644060424
244,1097232,131224641,130908427,5672,2568,102,0,0,308,954.8496644060424
244,1722363,205882341,205602995,5672,2482,175,0,0,308,954.8496644060424
244,1846927,220750071,220480651,5672,2464,135,0,0,308,954.8496644060424
244,2079553,248581157,248247927,15598,2487,153,0,0,308,954.8496644060424
244,2105359,251646873,251327823,18434,2517,199,0,0,308,954.8496644060424
244,2404788,287386145,287082693,24106,2640,102,0,0,308,954.8496644060424
244,2625306,313739675,313400773,24106,2584,195,0,0,308,954.8496644060424
244,2757087,329500745,329177441,24106,2522,118,0,0,308,954.8496644060424
244,3171508,379017305,378669895,24106,2459,111,0,0,308,954.8496644060424
244,3557655,424832885,424489729,24106,2447,89,0,0,294,954.8496644060424
244,3629855,433447235,433109751,24106,2428,180,0,0,294,954.8496644060424
244,3655147,436446305,436117329,24106,2557,138,0,0,294,954.8496644060424
244,4281169,511231625,510901231,24106,2551,198,0,0,294,954.8496644060424
244,4373436,522206945,521919091,24106,2438,152,0,0,294,954.8496644060424
244,4999177,596993683,596650527,25524,2468,196,0,0,294,954.8496644060424
244,5223351,623730073,623420949,25524,2584,167,0,0,294,954.8496644060424
244,5250335,626984383,626652571,25524,2421,145,0,0,294,954.8496644060424
244,5716420,682629539,682304817,28360,2288,137,0,0,294,954.8496644060424
244,5919666,706877339,706573887,28360,2298,93,0,0,294,954.8496644060424
244,6105895,729147029,728812381,28360,2529,176,0,0,294,954.8496644060424
244,6299226,752182439,751901675,28360,2309,131,0,0,294,954.8496644060424
244,6382485,762200609,761860289,28360,2488,208,0,0,294,954.8496644060424
244,6483979,774260699,773984189,28360,2512,150,0,0,294,954.8496644060424
244,6941806,828986991,828639581,28360,2477,142,0,0,294,954.8496644060424
244,6994065,835199249,834907141,28360,2378,143,0,0,294,954.8496644060424
244,7019695,838262129,837920391,28360,2520,119,0,0,294,954.8496644060424
244,7228900,863275649,862963689,28360,2464,161,0,0,294,954.8496644060424
244,7531896,899455919,899119853,28360,2494,145,0,0,294,954.8496644060424
244,7596745,907176929,906876313,28360,2399,62,0,0,294,954.8496644060424
244,7830107,935061899,934720161,28360,2523,164,0,0,294,954.8496644060424
244,7887729,941889569,941590371,28360,2475,89,0,0,294,954.8496644060424
244,7913400,945016259,944668849,28360,2525,159,0,0,294,954.8496644060424
244,8122297,969965969,969642665,28360,2521,165,0,0,294,954.8496644060424
244,8242232,984259409,983967301,28360,2273,124,0,0,294,954.8496644060424
244,8380559,1000467149,1000160861,28360,2356,192,0,0,294,954.8496644060424
244,8705321,1039263629,1038926145,28360,2467,172,0,0,294,954.8496644060424
244,9022851,1077166769,1076870407,28360,2457,130,0,0,294,954.8496644060424
244,9186185,1096692629,1096383505,28360,2489,152,0,0,294,954.8496644060424
244,9211385,1099691699,1099386829,28360,2504,124,0,0,294,954.8496644060424
244,9236619,1102754579,1102411423,28360,2520,135,0,0,294,954.8496644060424
244,9391683,1121259479,1120927667,28360,2477,155,0,0,294,954.8496644060424
244,9762870,1165543619,1165240167,28360,2345,111,0,0,294,954.8496644060424
244,9829479,1173519869,1173212163,28360,2472,139,0,0,294,954.8496644060424
244,10000925,1194002879,1193672485,28360,2649,180,0,0,294,954.8496644060424
245,236812,58223,29863,0,103221,3173,0,0,100473,4.435517992662007
245,575017,370183,168827,1418,145881,9962,0,0,100473,4.435517992662007
245,1110170,621169,456681,17016,213615,17109,258000,0,100473,4.435517992662007
245,1949416,1073511,951563,58138,105564,1658,258000,0,100000,4.435517992662007
245,2711280,1530107,1393979,70900,109169,1750,258000,0,100000,4.435517992662007
245,3839755,2196567,1983867,87916,108838,1358,258000,0,100000,4.435517992662007
245,5527610,3173569,2997737,110604,109642,1167,258000,0,100000,4.435517992662007
245,5816483,3363581,3167897,112022,114180,4134,258000,0,100000,4.435517992662007
245,7005416,4049893,3804579,134710,113591,965,258000,0,100000,4.435517992662007
245,8324848,4834047,4607167,153144,106659,1090,258000,0,100000,4.435517992662007
245,9877360,5717461,5476401,174414,111125,5512,258000,0,100000,4.435517992662007
246,497091,341823,168827,0,100590,79,0,0,100412,163.0594249615317
246,635715,887753,441083,0,100468,48,0,0,100333,163.0594249615317
246,1260803,13041431,10808081,0,100812,323,304000,0,100209,163.0594249615317
246,1507232,18324465,16092401,0,100559,103,409000,0,100209,163.0594249615317
246,1855344,26021803,23787035,0,100551,64,529000,0,100209,163.0594249615317
246,2178789,33259275,31035851,0,100534,58,637000,0,100209,163.0594249615317
246,2362400,37215495,34994907,0,100537,122,703000,0,100209,163.0594249615317
246,2583641,42165733,39959325,0,100523,64,777000,0,100198,163.0594249615317
246,3004708,51545803,49330797,0,100559,121,926000,0,100194,163.0594249615317
246,3277915,57507075,55273725,0,100509,123,1026000,0,100174,163.0594249615317
246,3391981,60069401,57836051,0,100545,95,1062000,0,100174,163.0594249615317
246,3493738,62329693,60096343,0,100563,99,1092000,0,100174,163.0594249615317
246,3584770,64307803,62074453,0,100534,94,1123000,0,100174,163.0594249615317
246,4087053,75373875,73177393,0,100501,52,1288000,0,100174,163.0594249615317
246,4410022,82594331,80387923,0,100556,70,1382000,0,100174,163.0594249615317
246,4886019,93049245,90815895,0,100611,72,1534000,0,100174,163.0594249615317
246,5009828,95829943,93629207,0,100537,104,1577000,0,100174,163.0594249615317
246,5169538,99302625,97079201,0,100549,84,1629000,0,100174,163.0594249615317
246,5794912,113122453,110914627,0,100554,79,1847000,0,100174,163.0594249615317
246,6265401,123496541,121288715,0,100566,75,2014000,0,100174,163.0594249615317
246,6341446,125244935,123011585,0,100529,88,2032000,0,100174,163.0594249615317
246,6374730,125972369,123739019,0,100557,54,2046000,0,100174,163.0594249615317
246,6483513,128370291,126156709,0,100635,218,2083000,0,100174,163.0594249615317
246,6597244,130861633,128652389,0,100537,41,2129000,0,100174,163.0594249615317
246,6666504,132356205,130132781,0,100696,257,2156000,0,100174,163.0594249615317
246,6829391,136030243,133823835,0,100497,72,2211000,0,100174,163.0594249615317
246,7454515,149850071,147643663,0,100643,249,2440000,0,100174,163.0594249615317
246,7760928,156573521,154344283,0,100594,71,2547000,0,100174,163.0594249615317
246,7809748,157661833,155455425,0,100593,135,2564000,0,100174,163.0594249615317
246,7870985,159028785,156805361,0,100560,61,2586000,0,100174,163.0594249615317
246,7987644,161578349,159357761,0,100630,278,2625000,0,100174,163.0594249615317
246,8252417,167487155,165253805,0,100543,81,2719000,0,100174,163.0594249615317
246,8281428,168023159,165802571,0,100544,68,2733000,0,100174,163.0594249615317
246,8510468,173166245,170932895,0,100594,127,2812000,0,100174,163.0594249615317
246,9135750,186949205,184715855,0,100486,73,3022000,0,100174,163.0594249615317
246,9761494,200861203,198627853,0,100537,81,3240000,0,100174,163.0594249615317
246,10000444,206066681,203833331,0,100550,54,3335000,0,100174,163.0594249615317
247,42651,12847,1547,0,100468,28269,0,0,100429,8.78878162921446
247,234940,58223,29863,0,101168,2399,0,0,100404,8.78878162921446
247,260084,69567,38371,0,100928,1369,0,0,100398,8.78878162921446
247,608280,612661,299283,0,124524,7690,0,0,100313,8.78878162921446
247,1082357,1087691,737445,0,398928,1294,0,0,100313,8.78878162921446
247,2078786,1992375,1844903,0,196253,18079,0,0,100313,8.78878162921446
247,3064574,3031769,2802053,0,219774,352,0,0,100313,8.78878162921446
247,3419300,3414629,3160807,0,244231,500,0,0,100313,8.78878162921446
247,4227498,4342001,4117957,0,189841,611,0,0,100313,8.78878162921446
247,4984280,5235341,5022641,0,181274,352,0,0,100313,8.78878162921446
247,5223169,5517523,5309077,0,179390,94,0,0,100313,8.78878162921446
247,6474117,6999333,6802231,0,181371,3026,0,0,100313,8.78878162921446
247,7099890,7753709,7550935,0,161506,119,0,0,100313,8.78878162921446
247,7870502,8678245,8469799,0,153140,262,0,0,100313,8.78878162921446
247,9251903,10287675,10118933,0,140959,480,0,0,100313,8.78878162921446
247,9710287,10827933,10667699,0,150072,3286,0,0,100313,8.78878162921446
248,50223,12847,1547,0,1000784,281535,0,0,1000661,4.435542281866711
248,1062990,17101,11429,0,1000896,89234,0,0,1000606,4.435542281866711
248,2165256,49715,21355,0,1003924,18246,0,0,1000606,4.435542281866711
248,3122959,95091,46879,0,1010663,13758,0,0,1000606,4.435542281866711
248,3648184,139049,69567,0,1001832,2320,0,0,1000539,4.435542281866711
248,4452291,236891,122033,0,1002864,4429,0,0,1000519,4.435542281866711
248,5523958,492131,248235,0,1005936,4865,0,0,1000519,4.435542281866711
248,6149564,768641,382945,0,1004176,4932,0,0,1000519,4.435542281866711
248,6887826,1279121,636767,0,1000721,115,0,0,1000455,4.435542281866711
248,8102959,2986393,1490403,0,1000902,298,0,0,1000455,4.435542281866711
248,8729050,4608585,2298663,0,1000745,155,0,0,1000353,4.435542281866711
248,9431394,6154205,3752113,0,1000745,57,0,0,1000349,4.435542281866711
248,9780467,7252376,4767401,0,1001329,1227,0,0,1000209,4.435542281866711
248,10000067,8863224,5544465,1418,1001036,409,0,0,1000207,4.435542281866711
249,175476,41207,12847,0,110696,21768,0,0,100423,5.089812850138345
249,296012,83747,41207,0,101812,2796,0,0,100353,5.089812850138345
249,344760,123451,61059,0,100684,687,0,0,100287,5.089812850138345
249,571461,407051,208531,0,142365,1363,0,0,100211,5.089812850138345
249,642051,560195,286521,0,154760,2976,0,0,100211,5.089812850138345
249,1087376,1151501,798419,0,295631,1214,0,0,100211,5.089812850138345
249,2550275,1931401,1731463,0,476142,6410,0,0,100211,5.089812850138345
249,3521115,2322769,2196567,0,345882,30718,0,0,100211,5.089812850138345
249,4443086,2919747,2640401,0,496460,7065,0,0,100211,5.089812850138345
249,6881185,4083925,3981829,0,135269,14399,0,0,100211,5.089812850138345
249,7948724,5313331,5184293,0,113448,447,0,0,100187,5.089812850138345
249,9924827,6565425,6314439,0,610089,7276,0,0,100187,5.089812850138345
250,625138,466607,248235,0,155202,15626,0,0,100362,5.560077520422959
250,1259304,918949,701995,0,304715,19,0,0,100362,5.560077520422959
250,2322786,1545705,1464879,0,114059,429,0,0,100362,5.560077520422959
250,2936837,1986703,1904459,0,118370,3810,0,0,100362,5.560077520422959
250,4136782,2846011,2763767,0,114080,380,0,0,100362,5.560077520422959
250,5149626,3587625,3491201,0,109553,804,0,0,100362,5.560077520422959
250,5789668,4028623,3949215,0,113397,595,0,0,100362,5.560077520422959
250,7111738,4977265,4896439,0,114548,545,0,0,100362,5.560077520422959
250,7764811,5446623,5364379,0,134178,2994,0,0,100362,5.560077520422959
250,9289423,6549827,6456239,0,114002,3252,0,0,100362,5.560077520422959
251,44308,12847,1547,0,1000594,281444,0,0,1000577,4.286819848125163
251,1335867,28445,12847,0,1000584,118826,0,0,1000413,4.286819848125163
251,2587712,65313,38371,0,1024442,25427,0,0,1000413,4.286819848125163
251,3287794,106435,52551,0,1028526,13143,0,0,1000413,4.286819848125163
251,4114080,178753,92255,0,1029008,2103,0,0,1000413,4.286819848125163
251,4468865,231219,119197,0,1019167,3683,0,0,1000413,4.286819848125163
251,5337387,419813,209949,0,1012746,3132,0,0,1000413,4.286819848125163
251,5715101,544597,273759,0,1002455,2812,0,0,1000413,4.286819848125163
251,6441459,911859,451009,0,1000860,155,0,0,1000413,4.286819848125163
251,6999074,1334423,665127,0,1004265,2779,0,0,1000413,4.286819848125163
251,7739480,2233435,1111797,0,1001845,1056,0,0,1000413,4.286819848125163
251,8819595,4719189,2361055,0,1000659,194,0,0,1000413,4.286819848125163
251,9524608,5999643,3875479,0,1000730,119,0,0,1000232,4.286819848125163
251,10000340,8436874,5358707,0,1001072,67,0,0,1000201,4.286819848125163
252,93830,12847,1547,0,100514,28282,0,0,100506,6.347700786302163
252,719408,672217,292193,1418,197215,6233,0,0,100260,6.347700786302163
252,1673521,1432265,1124559,39704,217173,15546,236000,0,100260,6.347700786302163
252,2471311,2254705,2013645,66646,153037,11827,236000,0,100000,6.347700786302163
252,3501313,3321041,3053039,130456,105285,1516,236000,0,100000,6.347700786302163
252,4746206,4475293,3901003,205610,164648,684,236000,0,100000,6.347700786302163
252,5096409,4865243,4188857,245314,164263,788,236000,0,100000,6.347700786302163
252,7475437,6782379,5299151,752958,244717,7067,236000,0,100000,6.347700786302163
252,7636873,6951121,5794033,802588,152296,2858,236000,0,100000,6.347700786302163
252,8522805,7753709,6762527,862144,141911,5318,236000,0,100000,6.347700786302163
253,438649,226965,117779,0,100402,163,0,0,100204,2.535169582108553
253,647821,519073,285103,0,170953,7540,0,0,100204,2.535169582108553
253,1273512,1328751,977087,0,319805,1740,0,0,100204,2.535169582108553
253,1976725,1688923,1337259,0,609727,17510,0,0,100204,2.535169582108553
253,3679576,2508527,1864755,248150,177354,7876,0,0,100204,2.535169582108553
253,10001114,4100941,3169315,577126,376065,6253,0,0,100000,2.535169582108553
254,123675,12847,1547,0,1000739,281499,0,0,1000711,2.99241740120978
254,1531124,35535,12847,0,1007758,79936,0,0,1000386,2.99241740120978
254,2100041,46879,18519,0,1004866,29077,0,0,1000386,2.99241740120978
254,3005374,86583,41207,0,1020676,29002,0,0,1000386,2.99241740120978
254,3867246,157483,79493,0,1001370,1359,0,0,1000386,2.99241740120978
254,4501761,242563,124869,0,1004722,7063,0,0,1000386,2.99241740120978
254,5125564,377273,184425,0,1013656,1622,0,0,1000386,2.99241740120978
254,5480094,477951,239727,0,1004100,4566,0,0,1000386,2.99241740120978
254,5920913,652365,327643,0,1004846,5900,0,0,1000386,2.99241740120978
254,6056199,719011,356003,0,1005243,5648,0,0,1000386,2.99241740120978
254,6702807,1124559,558777,0,1001389,1290,0,0,1000386,2.99241740120978
254,8286268,3399031,1696013,0,1000700,180,0,0,1000338,2.99241740120978
254,8852104,4750385,2369563,0,1073776,5241,0,0,1000338,2.99241740120978
254,9478207,5812467,3118267,0,1305686,8743,0,0,1000338,2.99241740120978
254,10000661,6673193,3740769,0,1561643,9223,0,0,1000338,2.99241740120978
255,164422,12847,1547,0,1000641,281489,0,0,1000602,4.30719657550965
255,1197776,22773,12847,0,1000680,89166,0,0,1000309,4.30719657550965
255,2389828,58223,29863,0,1018956,35112,0,0,1000309,4.30719657550965
255,3337716,110689,55387,0,1029490,11251,0,0,1000309,4.30719657550965
255,4127167,180171,92255,0,1028978,2109,0,0,1000309,4.30719657550965
255,4857093,303537,153229,0,1018001,867,0,0,1000309,4.30719657550965
255,5195484,382945,187261,0,1014115,1447,0,0,1000309,4.30719657550965
255,5506514,470861,236891,0,1005190,4955,0,0,1000309,4.30719657550965
255,6295826,823943,408469,0,1001268,1039,0,0,1000309,4.30719657550965
255,7043785,1384053,687815,0,1000770,91,0,0,1000309,4.30719657550965
255,7669751,2141265,1065003,0,1000957,417,0,0,1000309,4.30719657550965
255,8975385,5297733,2643237,0,1000999,295,0,0,1000309,4.30719657550965
255,9878242,8150684,4946069,0,1000661,127,0,0,1000170,4.30719657550965
255,10000437,8493840,5384231,0,1000625,140,0,0,1000170,4.30719657550965
256,226337,55387,27027,0,101355,3169,0,0,100420,7.431326735933251
256,306617,92255,46879,0,100832,853,0,0,100420,7.431326735933251
256,570177,521909,253907,0,110282,4284,0,0,100289,7.431326735933251
256,680530,738863,384363,0,155155,9612,0,0,100289,7.431326735933251
256,894907,995521,641021,0,266037,9349,0,0,100289,7.431326735933251
256,1803272,1850575,1632203,0,304452,829,0,0,100289,7.431326735933251
256,3160471,3367835,3233125,0,115035,404,0,0,100289,7.431326735933251
256,3786328,4109449,3834357,0,234492,2992,0,0,100289,7.431326735933251
256,5407256,5429607,5157351,0,526963,14924,0,0,100289,7.431326735933251
256,6032747,5928743,5704699,0,234604,587,0,0,100289,7.431326735933251
256,6545762,6520049,6314439,0,177370,339,0,0,100289,7.431326735933251
256,7704314,7729603,7454511,0,332231,5117,0,0,100289,7.431326735933251
256,9317913,8924977,8655557,0,229292,519,0,0,100289,7.431326735933251
257,443968,60630245,53850325,3612108,1258,297,237000,0,191,1274.423674854916
257,1069774,201488895,180199740,17497155,1191,163,445000,0,191,1274.423674854916
257,1720702,300305713,272607964,25786285,4065,103,791000,0,190,1274.423674854916
257,1842559,340327345,309051982,29935353,1332,357,794000,0,190,1274.423674854916
257,1868013,348590031,317474902,30477029,1155,222,794000,0,190,1274.423674854916
257,2356204,443835673,403663778,39260121,1729,137,990000,0,190,1274.423674854916
257,2434883,466888837,421320714,41751547,3047,1229,1003000,0,190,1274.423674854916
257,3087436,538501733,487684714,46928863,1697,141,1381000,0,176,1274.423674854916
257,3304101,561662015,510820890,48467393,1465,374,1384000,0,176,1274.423674854916
257,3395112,590362335,538653394,51005613,2028,243,1385000,0,176,1274.423674854916
257,3774079,665992783,603999088,58231741,1751,340,1537000,0,176,1274.423674854916
257,4054378,715546328,650015653,61588147,1696,379,1666000,0,176,1274.423674854916
257,4226483,735180886,671382077,62969279,3234,311,1778000,0,176,1274.423674854916
257,4851893,877150602,799682717,75978985,1209,286,1977000,0,176,1274.423674854916
257,5048825,942762880,858470161,82639331,955,149,1978000,0,176,1274.423674854916
257,5316033,1032651318,941094185,90587221,2666,524,1978000,0,176,1274.423674854916
257,5941470,1144652317,1042410154,99575923,2458,562,2261000,0,176,1274.423674854916
257,6450201,1206971200,1102308911,103767531,2317,161,2572000,0,176,1274.423674854916
257,6658264,1233816612,1124496357,105993791,1944,197,2699000,0,176,1274.423674854916
257,6972784,1249607624,1141322345,108117955,1084,426,2967000,0,176,1274.423674854916
257,7301679,1285798732,1170903333,111196967,822,235,3182000,0,176,1274.423674854916
257,7927033,1367492244,1248262307,117674391,1760,279,3362000,0,176,1274.423674854916
257,8552799,1495492458,1365849957,126085125,1512,429,3602000,0,176,1274.423674854916
257,8818955,1528746362,1399660749,128081669,1609,104,3767000,0,176,1274.423674854916
257,9067891,1575299177,1438331050,133306175,1525,331,3863000,0,176,1274.423674854916
257,9721435,1690295465,1547353980,142117627,3856,512,4167000,0,176,1274.423674854916
257,10000754,1744047193,1593149708,147229517,1868,1158,4284000,0,176,1274.423674854916
258,100546,15683,3167,0,101101,21769,0,0,100451,5.535507953999098
258,173361,41207,12847,0,102655,9441,0,0,100451,5.535507953999098
258,614298,497803,241145,0,143219,21398,0,0,100227,5.535507953999098
258,1067500,845213,543179,12762,237156,168,208000,0,100227,5.535507953999098
258,2843506,2039169,1279121,177250,259907,19366,209000,0,100227,5.535507953999098
258,4865160,3780473,2368145,639518,310316,758,209000,0,100227,5.535507953999098
258,4987458,3865553,2509945,677804,308147,752,209000,0,100227,5.535507953999098
258,6845514,5491999,4251249,1135818,100450,404,209000,0,100000,5.535507953999098
258,7620233,6393847,5022641,1145744,102134,2581,209000,0,100000,5.535507953999098
258,8371575,7209197,5792615,1155670,178665,1716,209000,0,100000,5.535507953999098
259,25532,3154189,2675839,217710,2269,172,0,0,226,940.6575048676807
259,84254,10045221,9319263,462422,2418,105,0,0,226,940.6575048676807
259,184178,21839181,21095847,462422,2398,161,0,0,226,940.6575048676807
259,365046,43081341,42358279,462422,2356,162,0,0,226,940.6575048676807
259,979954,115542157,114764071,465318,2370,162,0,0,226,940.6575048676807
259,1005984,118539517,117815007,465318,2398,120,0,0,226,940.6575048676807
259,1139834,134308237,133564903,465318,2307,117,0,0,226,940.6575048676807
259,1165299,137305597,136568055,465318,2250,184,0,0,226,940.6575048676807
259,1190569,140237797,139517631,465318,2327,130,0,0,226,940.6575048676807
259,1816396,213938101,213161463,469662,2393,233,0,0,226,940.6575048676807
259,2281813,268681189,267946543,478350,2367,116,0,0,226,940.6575048676807
259,2652627,312338389,311566095,478350,2469,211,0,0,226,940.6575048676807
259,3277998,385904029,385166487,478350,2500,171,0,0,226,940.6575048676807
